"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
30.2005999999991,0.000109524593305863,4.22177824329484,-4.22188776788814
30.2205999999991,0.000109983021984523,4.25037737454831,-4.2504873575703
30.2405999999991,0.000120634240343883,4.28315474092352,-4.28327537516386
30.2605999999991,0.000132053725730058,4.31324053409055,-4.31337258781628
30.2805999999991,0.000140338604613638,4.34374683569851,-4.34388717430312
30.3005999999991,0.000130708203501428,4.3739953616642,-4.3741260698677
30.3205999999991,0.000128924223295575,4.40652268008507,-4.40665160430836
30.3405999999991,0.000136047109046857,4.44510520089457,-4.44524124800362
30.3605999999991,0.00014698291388324,4.48590572233318,-4.48605270524706
30.3805999999991,0.000162430488268729,4.52519623813184,-4.52535866862011
30.4005999999991,0.000151502526162607,4.56324055756121,-4.56339206008737
30.4205999999991,0.000153153699914889,4.60350423939491,-4.60365739309482
30.4405999999991,0.000169688856903633,4.64669283265258,-4.64686252150949
30.4605999999991,0.000179939645128133,4.68859305737027,-4.68877299701539
30.4805999999991,0.000185427836874775,4.72754968464959,-4.72773511248647
30.5005999999991,0.000178916118248538,4.76743491192561,-4.76761382804386
30.5205999999991,0.000177841937180414,4.80927664323478,-4.80945448517196
30.5405999999991,0.000183884289732801,4.85214912821102,-4.85233301250075
30.5605999999991,0.000195102772040523,4.89682375209217,-4.89701885486422
30.5805999999991,0.000205511868498057,4.9434768035147,-4.9436823153832
30.5867999999991,0.000208782488155642,4.95786272720319,-4.95807150969134
30.5887999999991,0.000197834924535997,4.96214201558787,-4.96233985051241
30.5907999999991,-0.020505600075385,4.95240438195605,-4.93189878188066
30.6107999999991,-0.224366085796688,4.85647266094342,-4.63210657514674
30.6307999999991,-0.419035128522416,4.76380916533561,-4.3447740368132
30.6507999999991,-0.60116081962253,4.67016726898736,-4.06900644936483
30.6707999999991,-0.772623721825103,4.57556803700144,-3.80294431517633
30.6907999999991,-0.939248377611341,4.4798981291996,-3.54064975158826
30.7107999999991,-1.10683366993863,4.38572835891721,-3.27889468897858
30.7307999999991,-1.26971856273437,4.29395308508928,-3.02423452235491
30.7507999999991,-1.42892447453492,4.20538869976337,-2.77646422522844
30.7707999999991,-1.57842508873647,4.11906588538142,-2.54064079664495
30.7907999999991,-1.72039774862682,4.03330784470981,-2.312910096083
30.8107999999991,-1.86737010801226,3.94418210890207,-2.07681200088981
30.8307999999991,-2.00936462079308,3.86355819077964,-1.85419356998656
30.8507999999991,-2.1424268992815,3.78541441954424,-1.64298752026274
30.8707999999991,-2.26378177605789,3.70084538385811,-1.43706360780021
30.8907999999991,-2.38150790613366,3.61456024077669,-1.23305233464302
30.9107999999991,-2.50655537216626,3.53027996953205,-1.02372459736579
30.9307999999991,-2.62859598224825,3.44875749675387,-0.820161514505617
30.9507999999991,-2.74572287669351,3.37233647939219,-0.62661360269868
30.9707999999991,-2.85401409632811,3.29647282218958,-0.442458725861465
30.9907999999991,-2.95570031977913,3.21730946047533,-0.261609140696196
31.0107999999991,-3.06490326404251,3.13936427671356,-0.0744610126710539
31.0181999999991,-3.10416342268868,3.11106356227838,-0.00690013958970281
31.0201999999991,-3.10878129547158,3.10880792887248,-2.66334008935942E-05
31.0401999999991,-3.11629088232253,3.11620393014106,8.6952181461708E-05
31.0601999999991,-3.11972681670261,3.11964253973283,8.42769697744217E-05
31.0801999999991,-3.12177781309976,3.12169491923306,8.28938667085666E-05
31.1001999999991,-3.12424720480127,3.12415707069671,9.01341045582704E-05
31.1201999999991,-3.1294439259244,3.12934946416807,9.44617563329864E-05
31.1401999999991,-3.13676981316004,3.13667741975931,9.23934007288629E-05
31.1601999999991,-3.14209589945668,3.14200428682564,9.16126310426257E-05
31.1801999999991,-3.14698950881872,3.14690836594937,8.11428693521243E-05
31.2001999999991,-3.15206041463001,3.15197281534929,8.75992807158887E-05
31.2201999999991,-3.15948471765539,3.15939055888655,9.41587688481071E-05
31.2401999999991,-3.16860725356227,3.16852097885519,8.62747070771164E-05
31.2601999999991,-3.1744521568865,3.17436615805735,8.5998829145062E-05
31.2801999999991,-3.17730054404926,3.1772205171247,8.00269245595508E-05
31.3001999999991,-3.1806081090439,3.18052028603004,8.78230138665614E-05
31.3201999999991,-3.18652770084099,3.18643225703317,9.5443807825113E-05
31.3401999999991,-3.19382599306063,3.19373694883144,8.90442291923144E-05
31.3601999999991,-3.20278900441477,3.20270068133969,8.83230750785557E-05
31.3801999999991,-3.20928801892647,3.20921121064877,7.68082777047319E-05
31.4001999999991,-3.21466420194765,3.21458187017497,8.23317726816875E-05
31.4201999999991,-3.2229506337392,3.22285718250974,9.34512294570311E-05
31.4401999999991,-3.23255086575278,3.2324742960067,7.65697460858306E-05
31.4601999999991,-3.23845855388716,3.23838575187125,7.28020159117548E-05
31.480199999999,-3.24024638446202,3.24017348904203,7.28954199891163E-05
31.500199999999,-3.24314975945018,3.24307028146068,7.94779895012532E-05
31.520199999999,-3.24964347866248,3.24955502773904,8.84509234371222E-05
31.540199999999,-3.25807030215318,3.25798801961672,8.22825364661384E-05
31.560199999999,-3.26663868759565,3.26656419004278,7.44975528661485E-05
31.580199999999,-3.27309755328255,3.27302972383054,6.78294520124467E-05
31.600199999999,-3.27871818884317,3.27864459760785,7.35912353260204E-05
31.620199999999,-3.28737428061838,3.28729219028115,8.20903372322768E-05
31.640199999999,-3.29534360034437,3.29526832453257,7.5275811800779E-05
31.660199999999,-3.30090749328894,3.30084151239205,6.59808968892506E-05
31.680199999999,-3.30628419817359,3.30622111399398,6.30841796134263E-05
31.700199999999,-3.31212558875221,3.31205756784227,6.80209099486184E-05
31.720199999999,-3.32098436677529,3.32091157755718,7.27892181155987E-05
31.740199999999,-3.33213175026129,3.33206053290034,7.12173609436206E-05
31.760199999999,-3.34448140506038,3.34441373465424,6.76704061390865E-05
31.780199999999,-3.35639662079991,3.356344614557,5.20062429032464E-05
31.800199999999,-3.36928217232167,3.36923160771772,5.05646039479224E-05
31.820199999999,-3.38436177744787,3.38430099617739,6.0781270479815E-05
31.840199999999,-3.40383333962289,3.40378592495271,4.74146701763267E-05
31.860199999999,-3.42021349784922,3.42017336844962,4.01293996010743E-05
31.880199999999,-3.43324236048224,3.43321271545765,2.96450245880209E-05
31.900199999999,-3.44642503331705,3.44639452035911,3.05129579345476E-05
31.920199999999,-3.46192791098379,3.46188598791351,4.19230702819462E-05
31.940199999999,-3.48031419038327,3.48028203067069,3.21597125831907E-05
31.960199999999,-3.50109149147597,3.50106926638829,2.22250876817931E-05
31.980199999999,-3.51783611124638,3.51782668768043,9.42356594668681E-06
32.000199999999,-3.53175008812514,3.53174312718328,6.96094185759222E-06
32.020199999999,-3.54886000813776,3.5488396476955,2.0360442265499E-05
32.040199999999,-3.56619234156718,3.56618575218248,6.58938470143866E-06
32.060199999999,-3.58065531284249,3.58066131994864,-6.0071061471767E-06
32.080199999999,-3.59063414998858,3.5906442472225,-1.00972339214245E-05
32.100199999999,-3.59988654023503,3.59989450299114,-7.96275611625319E-06
32.120199999999,-3.61219881812012,3.61219962195893,-8.03838807961199E-07
32.140199999999,-3.62482268246735,3.62482667010127,-3.98763391595836E-06
32.160199999999,-3.63672811900342,3.63673871072037,-1.05917169470615E-05
32.180199999999,-3.64770217789759,3.64772731982347,-2.51419258741059E-05
32.200199999999,-3.65770263140076,3.65772891481791,-2.6283417147166E-05
32.220199999999,-3.66791771125329,3.66793303158116,-1.53203278698832E-05
