"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
24.42,3.77946148934196,-1.5634442112848,-2.21601727805716
24.44,3.69482290995532,-1.3596222597351,-2.33520065022022
24.46,3.60814978909499,-1.15354667134612,-2.45460311774887
24.48,3.52332681906064,-0.94545880086902,-2.57786801819161
24.5,3.44283649410722,-0.744634137940096,-2.69820235616712
24.52,3.36615264594824,-0.553533965589975,-2.81261868035826
24.54,3.28922064238836,-0.371104787441081,-2.91811585494728
24.56,3.20992258530683,-0.185811039174105,-3.02411154613272
24.58,3.13582335260947,-0.00258640459351191,-3.13323694801596
24.6,3.14491509709335,8.34368925175014E-05,-3.14499853398586
24.62,3.14480003075198,7.63164343837196E-05,-3.14487634718637
24.64,3.14287189455673,7.70220965518295E-05,-3.14294891665328
24.66,3.14254854402292,9.00198725574467E-05,-3.14263856389548
24.68,3.14673177927082,9.907292725981E-05,-3.14683085219807
24.7,3.15469892897607,9.76833204093036E-05,-3.15479661229648
24.72,3.15981930838998,9.11965013067786E-05,-3.15991050489129
24.74,3.16479768198816,7.52673554940519E-05,-3.16487294934366
24.76,3.16865394048483,8.57528436569299E-05,-3.16873969332849
24.78,3.17668787328773,9.8200650778447E-05,-3.17678607393851
24.8,3.19050419419261,9.0763877153462E-05,-3.19059495806976
24.82,3.19484303316094,8.29048218424856E-05,-3.19492593798278
24.84,3.19436344405207,7.35224434865756E-05,-3.19443696649555
24.86,3.19514803663835,8.481109745554E-05,-3.19523284773581
24.88,3.20021889163183,9.72749112408904E-05,-3.20031616654307
24.9,3.21156134888194,9.53347560245778E-05,-3.21165668363796
24.92,3.2230611107364,9.12691956456986E-05,-3.22315237993205
24.94,3.22781571227302,7.41325065850508E-05,-3.2278898447796
24.96,3.23169737339377,8.17690919415883E-05,-3.23177914248571
24.98,3.24149466262006,9.97898018796854E-05,-3.24159445242195
25,3.25222725411233,7.75008494346768E-05,-3.25230475496177
25.02,3.25788297818485,6.59207159647913E-05,-3.25794889890081
25.04,3.2586994901712,6.68806384333517E-05,-3.25876637080964
25.06,3.25912945718045,7.79028784038879E-05,-3.25920736005886
25.08,3.2652198036108,9.04375463205417E-05,-3.26531024115711
25.1,3.27397547355424,8.56830885626634E-05,-3.2740611566428
25.12,3.28353236890761,7.50872653503394E-05,-3.28360745617296
25.14,3.29027300488244,6.31217442928084E-05,-3.29033612662674
25.16,3.29553896143252,7.14534999905565E-05,-3.29561041493251
25.18,3.30719095930036,8.71129392982658E-05,-3.30727807223965
25.2,3.32008073867921,7.98578737578287E-05,-3.32016059655297
25.22,3.3228124871213,5.81977250662421E-05,-3.32287068484636
25.24,3.32430431631417,5.382534557017E-05,-3.32435814165974
25.26,3.32736371537025,6.65380444127358E-05,-3.32743025341467
25.28,3.33419376524948,7.67929396223915E-05,-3.33427055818909
25.3,3.34763656841719,8.01359650714282E-05,-3.34771670438226
25.32,3.36190292985687,7.02547753156366E-05,-3.36197318463219
25.34,3.37331519259166,4.65190530372055E-05,-3.3733617116447
25.36,3.38549652735925,4.67303342554311E-05,-3.38554325769351
25.38,3.40151764210765,6.47692799078887E-05,-3.40158241138755
25.4,3.42351202729275,5.10261636507546E-05,-3.4235630534564
25.42,3.43975388089046,4.09958195466857E-05,-3.43979487671001
